Firstname, Lastname, Date, WorkingHours
Cristi, Davis, 2024-08-24, 1.5833
Cristi, Davis, 2024-08-23, 1.3444
Cristi, Davis, 2024-08-22, 6.8289
Cristi, Davis, 2024-08-21, 1.6875
Cristi, Davis, 2024-08-20, 0.4583
Cristi, Davis, 2024-08-19, 0.3394
Cristi, Davis, 2024-08-18, 6.6806
Sarah, Smith, 2024-08-31, 5.5189
Sarah, Smith, 2024-08-30, 6.5689
Sarah, Smith, 2024-08-29, 5.7014
Sarah, Smith, 2024-08-28, 5.2339
Sarah, Smith, 2024-08-27, 2.2506
Sarah, Smith, 2024-08-26, 2.8567
Sarah, Smith, 2024-08-25, 4.0547
Sarah, Smith, 2024-08-24, 4.2308
Sarah, Smith, 2024-08-23, 0.7658
Sarah, Smith, 2024-08-22, 0.9147
Sarah, Smith, 2024-08-21, 2.1039
Sarah, Smith, 2024-08-20, 5.9600
Sarah, Smith, 2024-08-19, 3.1403
Sarah, Smith, 2024-08-18, 5.8233
Maria, Miller, 2024-08-31, 3.8819
Maria, Miller, 2024-08-30, 8.6242
Maria, Miller, 2024-08-29, 8.0753
Maria, Miller, 2024-08-28, 1.9633
Maria, Miller, 2024-08-27, 0.8067
Maria, Miller, 2024-08-26, 5.9883
Maria, Miller, 2024-08-25, 5.4347
Maria, Miller, 2024-08-24, 1.9969
Maria, Miller, 2024-08-23, 7.5383
Maria, Miller, 2024-08-22, 3.6983
Maria, Miller, 2024-08-21, 2.3589
Maria, Miller, 2024-08-20, 7.4917
Maria, Miller, 2024-08-19, 0.2439
Maria, Miller, 2024-08-18, 2.0394
Olivia, Carutasu, 2024-08-31, 3.6633
Olivia, Carutasu, 2024-08-30, 4.8469
Olivia, Carutasu, 2024-08-29, 6.4231
Olivia, Carutasu, 2024-08-28, 1.6225
Olivia, Carutasu, 2024-08-27, 7.7092
Olivia, Carutasu, 2024-08-26, 6.9475
Olivia, Carutasu, 2024-08-25, 0.4467
Olivia, Carutasu, 2024-08-24, 5.2728
Olivia, Carutasu, 2024-08-23, 3.7886
Olivia, Carutasu, 2024-08-22, 6.5844
Olivia, Carutasu, 2024-08-21, 6.7581
Olivia, Carutasu, 2024-08-20, 4.3139
Olivia, Carutasu, 2024-08-19, 1.4086
Olivia, Carutasu, 2024-08-18, 7.3186
Emily, Smith, 2024-08-31, 3.0639
Emily, Smith, 2024-08-30, 5.8339
Emily, Smith, 2024-08-29, 5.1700
Emily, Smith, 2024-08-28, 2.2511
Emily, Smith, 2024-08-27, 6.0842
Emily, Smith, 2024-08-26, 3.6483
Emily, Smith, 2024-08-25, 6.6053
Emily, Smith, 2024-08-24, 2.1250
Emily, Smith, 2024-08-23, 1.8347
Emily, Smith, 2024-08-22, 5.7453
Emily, Smith, 2024-08-21, 0.3050
Emily, Smith, 2024-08-20, 0.0442
Emily, Smith, 2024-08-19, 6.9611
Emily, Smith, 2024-08-18, 0.6997
Sarah, Ignat, 2024-08-31, 4.9586
Sarah, Ignat, 2024-08-30, 0.8264
Sarah, Ignat, 2024-08-29, 5.1925
Sarah, Ignat, 2024-08-28, 3.8900
Sarah, Ignat, 2024-08-27, 3.1592
Sarah, Ignat, 2024-08-26, 6.5264
Sarah, Ignat, 2024-08-25, 1.3978
Sarah, Ignat, 2024-08-24, 6.7989
Sarah, Ignat, 2024-08-23, 1.9444
Sarah, Ignat, 2024-08-22, 2.3825
Sarah, Ignat, 2024-08-21, 5.4211
Sarah, Ignat, 2024-08-20, 0.0703
Sarah, Ignat, 2024-08-19, 1.8717
Sarah, Ignat, 2024-08-18, 2.9547
Firicel, Ignat, 2024-08-31, 5.6719
Firicel, Ignat, 2024-08-30, 3.4878
Firicel, Ignat, 2024-08-29, 0.1425
Firicel, Ignat, 2024-08-28, 3.3628
Firicel, Ignat, 2024-08-27, 6.5283
Firicel, Ignat, 2024-08-26, 0.8372
Firicel, Ignat, 2024-08-25, 8.8272
Firicel, Ignat, 2024-08-24, 2.4539
Firicel, Ignat, 2024-08-23, 2.5967
Firicel, Ignat, 2024-08-22, 7.5767
Firicel, Ignat, 2024-08-21, 5.5561
Firicel, Ignat, 2024-08-20, 2.2581
Firicel, Ignat, 2024-08-19, 4.4150
Firicel, Ignat, 2024-08-18, 6.8608
Michael, Carutasu, 2024-08-31, 0.1008
Michael, Carutasu, 2024-08-30, 2.0594
Michael, Carutasu, 2024-08-29, 4.3231
Michael, Carutasu, 2024-08-28, 6.7733
Michael, Carutasu, 2024-08-27, 0.1161
Michael, Carutasu, 2024-08-26, 0.7014
Michael, Carutasu, 2024-08-25, 2.8353
Michael, Carutasu, 2024-08-24, 6.3406
Michael, Carutasu, 2024-08-23, 1.2228
Michael, Carutasu, 2024-08-22, 2.7383
Michael, Carutasu, 2024-08-21, 0.2286
Michael, Carutasu, 2024-08-20, 2.2092
Michael, Carutasu, 2024-08-19, 3.9789
Michael, Carutasu, 2024-08-18, 3.8633
Emily, Mihut, 2024-08-31, 2.0277
Emily, Mihut, 2024-08-30, 6.3875
Emily, Mihut, 2024-08-29, 7.2408
Emily, Mihut, 2024-08-28, 14.6034
Emily, Mihut, 2024-08-27, 6.6736
Emily, Mihut, 2024-08-26, 4.5186
Emily, Mihut, 2024-08-25, 7.3716
Emily, Mihut, 2024-08-24, 7.6067
Emily, Mihut, 2024-08-23, 8.0364
Emily, Mihut, 2024-08-22, 12.9861
Emily, Mihut, 2024-08-21, 2.6675
Emily, Mihut, 2024-08-20, 8.9070
Emily, Mihut, 2024-08-19, 3.2736
Emily, Mihut, 2024-08-18, 8.7522
Olivia, Popescu, 2024-08-31, 5.4711
Olivia, Popescu, 2024-08-30, 0.8867
Olivia, Popescu, 2024-08-29, 3.6211
Olivia, Popescu, 2024-08-28, 1.9608
Olivia, Popescu, 2024-08-27, 2.6439
Olivia, Popescu, 2024-08-26, 3.3747
Olivia, Popescu, 2024-08-25, 6.0783
Olivia, Popescu, 2024-08-24, 2.7561
Olivia, Popescu, 2024-08-23, 6.4583
Olivia, Popescu, 2024-08-22, 4.5683
Olivia, Popescu, 2024-08-21, 8.8039
Olivia, Popescu, 2024-08-20, 1.4586
Olivia, Popescu, 2024-08-19, 2.3922
Olivia, Popescu, 2024-08-18, 5.4494
Sophia, Moore, 2024-08-31, 0.9069
Sophia, Moore, 2024-08-30, 7.6047
Sophia, Moore, 2024-08-29, 4.2769
Sophia, Moore, 2024-08-28, 4.9692
Sophia, Moore, 2024-08-27, 4.4783
Sophia, Moore, 2024-08-26, 2.2297
Sophia, Moore, 2024-08-25, 0.8892
Sophia, Moore, 2024-08-24, 0.8914
Sophia, Moore, 2024-08-23, 0.6536
Sophia, Moore, 2024-08-22, 1.3969
Sophia, Moore, 2024-08-21, 7.7514
Sophia, Moore, 2024-08-20, 1.8189
Sophia, Moore, 2024-08-19, 1.7206
Sophia, Moore, 2024-08-18, 3.1839
Cristi, Ignat, 2024-08-31, 2.8900
Cristi, Ignat, 2024-08-30, 5.0128
Cristi, Ignat, 2024-08-29, 4.0514
Cristi, Ignat, 2024-08-28, 4.5544
Cristi, Ignat, 2024-08-27, 3.9319
Cristi, Ignat, 2024-08-26, 3.7797
Cristi, Ignat, 2024-08-25, 5.3972
Cristi, Ignat, 2024-08-24, 5.8892
Cristi, Ignat, 2024-08-23, 2.5897
Cristi, Ignat, 2024-08-22, 3.7603
Cristi, Ignat, 2024-08-21, 5.1075
Cristi, Ignat, 2024-08-20, 5.4864
Cristi, Ignat, 2024-08-19, 5.2556
Cristi, Ignat, 2024-08-18, 4.0425
Cristi, Caras, 2024-08-31, 4.5575
Cristi, Caras, 2024-08-30, 2.8339
Cristi, Caras, 2024-08-29, 3.8008
Cristi, Caras, 2024-08-28, 5.5850
Cristi, Caras, 2024-08-27, 1.6756
Cristi, Caras, 2024-08-26, 2.4567
Cristi, Caras, 2024-08-25, 6.1922
Cristi, Caras, 2024-08-24, 6.1683
Cristi, Caras, 2024-08-23, 4.0611
Cristi, Caras, 2024-08-22, 3.1397
Cristi, Caras, 2024-08-21, 5.5897
Cristi, Caras, 2024-08-20, 5.5178
Cristi, Caras, 2024-08-19, 3.5261
Cristi, Caras, 2024-08-18, 1.2181
Alex, Williams, 2024-08-31, 4.9947
Alex, Williams, 2024-08-30, 2.2258
Alex, Williams, 2024-08-29, 2.1019
Alex, Williams, 2024-08-28, 7.6739
Alex, Williams, 2024-08-27, 2.0961
Alex, Williams, 2024-08-26, 6.9272
Alex, Williams, 2024-08-25, 1.8681
Alex, Williams, 2024-08-24, 2.1772
Alex, Williams, 2024-08-23, 5.0514
Alex, Williams, 2024-08-22, 5.1953
Alex, Williams, 2024-08-21, 5.7347
Alex, Williams, 2024-08-20, 4.1253
Alex, Williams, 2024-08-19, 3.1333
Alex, Williams, 2024-08-18, 4.4856
Sophia, Firea, 2024-08-31, 7.8122
Sophia, Firea, 2024-08-30, 7.6106
Sophia, Firea, 2024-08-29, 2.4239
Sophia, Firea, 2024-08-28, 3.2850
Sophia, Firea, 2024-08-27, 6.5481
Sophia, Firea, 2024-08-26, 5.7650
Sophia, Firea, 2024-08-25, 4.2147
Sophia, Firea, 2024-08-24, 3.7003
Sophia, Firea, 2024-08-23, 2.5500
Sophia, Firea, 2024-08-22, 7.3928
Sophia, Firea, 2024-08-21, 1.8864
Sophia, Firea, 2024-08-20, 1.8136
Sophia, Firea, 2024-08-19, 4.4678
Sophia, Firea, 2024-08-18, 1.3600
Geo, Brown, 2024-08-31, 5.3617
Geo, Brown, 2024-08-30, 0.6575
Geo, Brown, 2024-08-29, 3.6558
Geo, Brown, 2024-08-28, 0.7947
Geo, Brown, 2024-08-27, 8.4997
Geo, Brown, 2024-08-26, 2.4708
Geo, Brown, 2024-08-25, 2.2628
Geo, Brown, 2024-08-24, 6.4058
Geo, Brown, 2024-08-23, 5.9842
Geo, Brown, 2024-08-22, 5.5053
Geo, Brown, 2024-08-21, 7.8356
Geo, Brown, 2024-08-20, 0.0325
Geo, Brown, 2024-08-19, 2.5822
Geo, Brown, 2024-08-18, 4.4797
Jane, Miller, 2024-08-31, 2.8044
Jane, Miller, 2024-08-30, 4.4025
Jane, Miller, 2024-08-29, 6.1353
Jane, Miller, 2024-08-28, 2.4200
Jane, Miller, 2024-08-27, 3.6164
Jane, Miller, 2024-08-26, 3.3717
Jane, Miller, 2024-08-25, 5.9836
Jane, Miller, 2024-08-24, 7.1372
Jane, Miller, 2024-08-23, 6.0253
Jane, Miller, 2024-08-22, 6.3458
Jane, Miller, 2024-08-21, 2.2856
Jane, Miller, 2024-08-20, 1.7531
Jane, Miller, 2024-08-19, 3.2189
Jane, Miller, 2024-08-18, 2.0411
Emily, Johnson, 2024-08-31, 1.2272
Emily, Johnson, 2024-08-30, 3.3653
Emily, Johnson, 2024-08-29, 5.2706
Emily, Johnson, 2024-08-28, 5.8022
Emily, Johnson, 2024-08-27, 7.9219
Emily, Johnson, 2024-08-26, 4.6492
Emily, Johnson, 2024-08-25, 5.7514
Emily, Johnson, 2024-08-24, 3.2117
Emily, Johnson, 2024-08-23, 8.0486
Emily, Johnson, 2024-08-22, 4.8208
Emily, Johnson, 2024-08-21, 3.3178
Emily, Johnson, 2024-08-20, 0.4267
Emily, Johnson, 2024-08-19, 5.3417
Emily, Johnson, 2024-08-18, 1.2436
Daniel, Ignat, 2024-08-31, 3.5558
Daniel, Ignat, 2024-08-30, 2.7411
Daniel, Ignat, 2024-08-29, 2.6025
Daniel, Ignat, 2024-08-28, 6.4350
Daniel, Ignat, 2024-08-27, 2.1670
Daniel, Ignat, 2024-08-26, 5.5525
Daniel, Ignat, 2024-08-25, 6.4667
Daniel, Ignat, 2024-08-24, 3.1144
Daniel, Ignat, 2024-08-23, 9.1183
Daniel, Ignat, 2024-08-22, 8.3747
Daniel, Ignat, 2024-08-21, 10.6833
Daniel, Ignat, 2024-08-20, 10.5453
Daniel, Ignat, 2024-08-19, 10.1002
Daniel, Ignat, 2024-08-18, 5.1208
Dani, Carutasu, 2024-08-31, 3.6931
Dani, Carutasu, 2024-08-30, 3.6636
Dani, Carutasu, 2024-08-29, 5.7297
Dani, Carutasu, 2024-08-28, 1.3256
Dani, Carutasu, 2024-08-27, 2.4200
Dani, Carutasu, 2024-08-26, 0.1236
Dani, Carutasu, 2024-08-25, 3.6686
Dani, Carutasu, 2024-08-24, 1.6192
Dani, Carutasu, 2024-08-23, 2.2072
Dani, Carutasu, 2024-08-22, 3.5800
Dani, Carutasu, 2024-08-21, 2.2442
Dani, Carutasu, 2024-08-20, 4.4136
Dani, Carutasu, 2024-08-19, 7.4561
Dani, Carutasu, 2024-08-18, 6.7194
Miha, Smith, 2024-08-31, 0.3158
Miha, Smith, 2024-08-30, 3.8603
Miha, Smith, 2024-08-29, 8.3519
Miha, Smith, 2024-08-28, 5.0472
Miha, Smith, 2024-08-27, 2.8586
Miha, Smith, 2024-08-26, 8.3661
Miha, Smith, 2024-08-25, 5.5175
Miha, Smith, 2024-08-24, 1.0092
Miha, Smith, 2024-08-23, 4.8519
Miha, Smith, 2024-08-22, 6.1447
Miha, Smith, 2024-08-21, 2.5572
Miha, Smith, 2024-08-20, 1.1808
Miha, Smith, 2024-08-19, 3.2214
Miha, Smith, 2024-08-18, 5.4858
Daniel, Carutasu, 2024-08-31, 1.6647
Daniel, Carutasu, 2024-08-30, 0.2317
Daniel, Carutasu, 2024-08-29, 1.5647
Daniel, Carutasu, 2024-08-28, 1.5764
Daniel, Carutasu, 2024-08-27, 5.3328
Daniel, Carutasu, 2024-08-26, 6.2283
Daniel, Carutasu, 2024-08-25, 6.7744
Daniel, Carutasu, 2024-08-24, 4.0558
Daniel, Carutasu, 2024-08-23, 6.9631
Daniel, Carutasu, 2024-08-22, 5.8467
Daniel, Carutasu, 2024-08-21, 6.2356
Daniel, Carutasu, 2024-08-20, 3.4967
Daniel, Carutasu, 2024-08-19, 6.8319
Daniel, Carutasu, 2024-08-18, 4.4092
Daniel, Davis, 2024-08-31, 2.9228
Daniel, Davis, 2024-08-30, 2.4633
Daniel, Davis, 2024-08-29, 2.8678
Daniel, Davis, 2024-08-28, 3.0878
Daniel, Davis, 2024-08-27, 6.3753
Daniel, Davis, 2024-08-26, 6.4869
Daniel, Davis, 2024-08-25, 3.1997
Daniel, Davis, 2024-08-24, 7.7144
Daniel, Davis, 2024-08-23, 1.5125
Daniel, Davis, 2024-08-22, 5.2100
Daniel, Davis, 2024-08-21, 6.4500
Daniel, Davis, 2024-08-20, 2.6053
Daniel, Davis, 2024-08-19, 4.6889
Daniel, Davis, 2024-08-18, 0.2044
Miha, Mihut, 2024-08-31, 0.9461
Miha, Mihut, 2024-08-30, 0.8461
Miha, Mihut, 2024-08-29, 5.6875
Miha, Mihut, 2024-08-28, 1.6656
Miha, Mihut, 2024-08-27, 6.9075
Miha, Mihut, 2024-08-26, 6.7508
Miha, Mihut, 2024-08-25, 1.4672
Miha, Mihut, 2024-08-24, 7.6658
Miha, Mihut, 2024-08-23, 6.4089
Miha, Mihut, 2024-08-22, 3.4722
Miha, Mihut, 2024-08-21, 5.3183
Miha, Mihut, 2024-08-20, 0.0933
Miha, Mihut, 2024-08-19, 1.8042
Miha, Mihut, 2024-08-18, 0.8169
Sarah, Carutasu, 2024-08-31, 7.6361
Sarah, Carutasu, 2024-08-30, 6.3552
Sarah, Carutasu, 2024-08-29, 3.6006
Sarah, Carutasu, 2024-08-28, 2.3630
Sarah, Carutasu, 2024-08-27, 13.6619
Sarah, Carutasu, 2024-08-26, 7.8644
Sarah, Carutasu, 2024-08-25, 7.8200
Sarah, Carutasu, 2024-08-24, 8.8217
Sarah, Carutasu, 2024-08-23, 6.1364
Sarah, Carutasu, 2024-08-22, 14.8192
Sarah, Carutasu, 2024-08-21, 7.3436
Sarah, Carutasu, 2024-08-20, 6.9716
Sarah, Carutasu, 2024-08-19, 7.3984
Sarah, Carutasu, 2024-08-18, 9.0152
Firicel, Popescu, 2024-08-31, 0.0836
Firicel, Popescu, 2024-08-30, 4.5814
Firicel, Popescu, 2024-08-29, 4.8983
Firicel, Popescu, 2024-08-28, 3.4758
Firicel, Popescu, 2024-08-27, 0.5806
Firicel, Popescu, 2024-08-26, 1.6942
Firicel, Popescu, 2024-08-25, 4.2125
Firicel, Popescu, 2024-08-24, 5.5861
Firicel, Popescu, 2024-08-23, 2.7169
Firicel, Popescu, 2024-08-22, 4.6542
Firicel, Popescu, 2024-08-21, 7.9022
Firicel, Popescu, 2024-08-20, 0.3272
Firicel, Popescu, 2024-08-19, 2.6572
Firicel, Popescu, 2024-08-18, 1.2367
Geo, Smith, 2024-08-31, 2.2911
Geo, Smith, 2024-08-30, 2.2617
Geo, Smith, 2024-08-29, 2.0556
Geo, Smith, 2024-08-28, 3.2400
Geo, Smith, 2024-08-27, 5.4894
Geo, Smith, 2024-08-26, 1.8761
Geo, Smith, 2024-08-25, 2.5514
Geo, Smith, 2024-08-24, 6.0450
Geo, Smith, 2024-08-23, 3.5961
Geo, Smith, 2024-08-22, 0.4461
Geo, Smith, 2024-08-21, 7.4922
Geo, Smith, 2024-08-20, 0.9536
Geo, Smith, 2024-08-19, 5.1675
Geo, Smith, 2024-08-18, 7.5839
Florin, Mihut, 2024-08-31, 6.8722
Florin, Mihut, 2024-08-30, 7.6278
Florin, Mihut, 2024-08-29, 6.0311
Florin, Mihut, 2024-08-28, 1.1017
Florin, Mihut, 2024-08-27, 2.5681
Florin, Mihut, 2024-08-26, 5.3850
Florin, Mihut, 2024-08-25, 7.0067
Florin, Mihut, 2024-08-24, 0.2303
Florin, Mihut, 2024-08-23, 0.0433
Florin, Mihut, 2024-08-22, 2.5292
Florin, Mihut, 2024-08-21, 5.7736
Florin, Mihut, 2024-08-20, 4.8694
Florin, Mihut, 2024-08-19, 6.8014
Florin, Mihut, 2024-08-18, 5.0222
Cristi, Wilson, 2024-08-31, 1.3567
Cristi, Wilson, 2024-08-30, 0.1789
Cristi, Wilson, 2024-08-29, 4.9206
Cristi, Wilson, 2024-08-28, 1.4350
Cristi, Wilson, 2024-08-27, 3.2078
Cristi, Wilson, 2024-08-26, 0.9836
Cristi, Wilson, 2024-08-25, 3.9397
Cristi, Wilson, 2024-08-24, 2.7628
Cristi, Wilson, 2024-08-23, 1.4314
Cristi, Wilson, 2024-08-22, 0.5628
Cristi, Wilson, 2024-08-21, 0.9000
Cristi, Wilson, 2024-08-20, 6.8931
Cristi, Wilson, 2024-08-19, 4.1489
Cristi, Wilson, 2024-08-18, 6.7806
Daniel, Jones, 2024-08-31, 6.3875
Daniel, Jones, 2024-08-30, 7.1636
Daniel, Jones, 2024-08-29, 3.1572
Daniel, Jones, 2024-08-28, 5.2881
Daniel, Jones, 2024-08-27, 0.5722
Daniel, Jones, 2024-08-26, 0.8350
Daniel, Jones, 2024-08-25, 3.3386
Daniel, Jones, 2024-08-24, 2.6933
Daniel, Jones, 2024-08-23, 3.9853
Daniel, Jones, 2024-08-22, 2.7339
Daniel, Jones, 2024-08-21, 6.8442
Daniel, Jones, 2024-08-20, 3.0683
Daniel, Jones, 2024-08-19, 6.0317
Daniel, Jones, 2024-08-18, 2.5139
Dani, Brown, 2024-08-31, 0.8556
Dani, Brown, 2024-08-30, 0.6247
Dani, Brown, 2024-08-29, 1.5869
Dani, Brown, 2024-08-28, 1.9228
Dani, Brown, 2024-08-27, 1.6931
Dani, Brown, 2024-08-26, 4.6825
Dani, Brown, 2024-08-25, 0.6728
Dani, Brown, 2024-08-24, 2.7892
Dani, Brown, 2024-08-23, 1.6656
Dani, Brown, 2024-08-22, 1.4353
Dani, Brown, 2024-08-21, 5.6386
Dani, Brown, 2024-08-20, 1.1889
Dani, Brown, 2024-08-19, 3.5444
Dani, Brown, 2024-08-18, 2.0667
Ana, Ignat, 2024-08-31, 2.0072
Ana, Ignat, 2024-08-30, 6.1692
Ana, Ignat, 2024-08-29, 6.4372
Ana, Ignat, 2024-08-28, 1.4117
Ana, Ignat, 2024-08-27, 6.6239
Ana, Ignat, 2024-08-26, 1.7939
Ana, Ignat, 2024-08-25, 2.4842
Ana, Ignat, 2024-08-24, 0.2039
Ana, Ignat, 2024-08-23, 0.0097
Ana, Ignat, 2024-08-22, 5.9014
Ana, Ignat, 2024-08-21, 4.0733
Ana, Ignat, 2024-08-20, 1.7536
Ana, Ignat, 2024-08-19, 3.4078
Ana, Ignat, 2024-08-18, 5.0308
Maria, Mihut, 2024-08-31, 9.2025
Maria, Mihut, 2024-08-30, 13.3483
Maria, Mihut, 2024-08-29, 5.1495
Maria, Mihut, 2024-08-28, 11.1542
Maria, Mihut, 2024-08-27, 4.2334
Maria, Mihut, 2024-08-26, 6.9611
Maria, Mihut, 2024-08-25, 3.8345
Maria, Mihut, 2024-08-24, 3.1228
Maria, Mihut, 2024-08-23, 6.5164
Maria, Mihut, 2024-08-22, 7.4981
Maria, Mihut, 2024-08-21, 3.4569
Maria, Mihut, 2024-08-20, 4.8314
Maria, Mihut, 2024-08-19, 8.3378
Maria, Mihut, 2024-08-18, 3.7019
Miha, Silca, 2024-08-31, 5.3575
Miha, Silca, 2024-08-30, 1.4697
Miha, Silca, 2024-08-29, 0.3103
Miha, Silca, 2024-08-28, 5.3742
Miha, Silca, 2024-08-27, 2.7442
Miha, Silca, 2024-08-26, 1.7628
Miha, Silca, 2024-08-25, 6.1914
Miha, Silca, 2024-08-24, 1.9747
Miha, Silca, 2024-08-23, 8.2086
Miha, Silca, 2024-08-22, 5.7500
Miha, Silca, 2024-08-21, 1.2231
Miha, Silca, 2024-08-20, 0.0350
Miha, Silca, 2024-08-19, 2.3036
Miha, Silca, 2024-08-18, 1.0517
Michael, Davis, 2024-08-31, 2.7906
Michael, Davis, 2024-08-30, 4.0017
Michael, Davis, 2024-08-29, 5.9450
Michael, Davis, 2024-08-28, 0.8522
Michael, Davis, 2024-08-27, 1.0892
Michael, Davis, 2024-08-26, 6.3406
Michael, Davis, 2024-08-25, 3.1869
Michael, Davis, 2024-08-24, 2.6167
Michael, Davis, 2024-08-23, 0.6831
Michael, Davis, 2024-08-22, 0.0669
Michael, Davis, 2024-08-21, 1.6975
Michael, Davis, 2024-08-20, 5.2114
Michael, Davis, 2024-08-19, 3.8092
Michael, Davis, 2024-08-18, 4.8625
Michael, Caras, 2024-08-31, 12.0158
Michael, Caras, 2024-08-30, 12.6198
Michael, Caras, 2024-08-29, 13.2238
Michael, Caras, 2024-08-28, 12.5741
Michael, Caras, 2024-08-27, 9.1842
Michael, Caras, 2024-08-26, 2.8011
Michael, Caras, 2024-08-25, 14.3570
Michael, Caras, 2024-08-24, 13.0272
Michael, Caras, 2024-08-23, 18.5661
Michael, Caras, 2024-08-22, 10.4170
Michael, Caras, 2024-08-21, 10.7614
Michael, Caras, 2024-08-20, 17.6777
Michael, Caras, 2024-08-19, 9.5175
Michael, Caras, 2024-08-18, 18.3503
Jane, Moore, 2024-08-31, 3.6981
Jane, Moore, 2024-08-30, 2.3850
Jane, Moore, 2024-08-29, 7.5367
Jane, Moore, 2024-08-28, 4.5806
Jane, Moore, 2024-08-27, 7.7019
Jane, Moore, 2024-08-26, 1.7858
Jane, Moore, 2024-08-25, 6.2175
Jane, Moore, 2024-08-24, 1.7381
Jane, Moore, 2024-08-23, 7.3853
Jane, Moore, 2024-08-22, 6.5808
Jane, Moore, 2024-08-21, 3.8608
Jane, Moore, 2024-08-20, 1.4839
Jane, Moore, 2024-08-19, 1.7478
Jane, Moore, 2024-08-18, 2.5519
Alex, Moore, 2024-08-31, 0.8836
Alex, Moore, 2024-08-30, 4.4328
Alex, Moore, 2024-08-29, 6.9400
Alex, Moore, 2024-08-28, 1.3917
Alex, Moore, 2024-08-27, 3.8364
Alex, Moore, 2024-08-26, 1.8108
Alex, Moore, 2024-08-25, 0.3372
Alex, Moore, 2024-08-24, 7.7875
Alex, Moore, 2024-08-23, 4.3714
Alex, Moore, 2024-08-22, 5.9481
Alex, Moore, 2024-08-21, 7.5928
Alex, Moore, 2024-08-20, 3.2014
Alex, Moore, 2024-08-19, 3.3375
Alex, Moore, 2024-08-18, 0.9125
Maria, Johnson, 2024-08-31, 3.8533
Maria, Johnson, 2024-08-30, 1.4706
Maria, Johnson, 2024-08-29, 3.3706
Maria, Johnson, 2024-08-28, 3.9950
Maria, Johnson, 2024-08-27, 2.6500
Maria, Johnson, 2024-08-26, 5.2156
Maria, Johnson, 2024-08-25, 7.0428
Maria, Johnson, 2024-08-24, 2.6550
Maria, Johnson, 2024-08-23, 1.2786
Maria, Johnson, 2024-08-22, 1.0986
Maria, Johnson, 2024-08-21, 3.5075
Maria, Johnson, 2024-08-20, 3.6311
Maria, Johnson, 2024-08-19, 5.7047
Maria, Johnson, 2024-08-18, 0.1031
Jane, Brown, 2024-08-31, 1.3394
Jane, Brown, 2024-08-30, 8.1581
Jane, Brown, 2024-08-29, 1.8053
Jane, Brown, 2024-08-28, 3.6311
Jane, Brown, 2024-08-27, 7.2903
Jane, Brown, 2024-08-26, 0.8767
Jane, Brown, 2024-08-25, 2.4342
Jane, Brown, 2024-08-24, 4.6208
Jane, Brown, 2024-08-23, 8.0964
Jane, Brown, 2024-08-22, 3.4458
Jane, Brown, 2024-08-21, 5.2033
Jane, Brown, 2024-08-20, 1.3997
Jane, Brown, 2024-08-19, 7.4539
Jane, Brown, 2024-08-18, 0.2403
Olivia, Mihut, 2024-08-31, 4.2683
Olivia, Mihut, 2024-08-30, 3.2808
Olivia, Mihut, 2024-08-29, 0.1000
Olivia, Mihut, 2024-08-28, 5.5586
Olivia, Mihut, 2024-08-27, 3.6475
Olivia, Mihut, 2024-08-26, 0.6097
Olivia, Mihut, 2024-08-25, 6.1328
Olivia, Mihut, 2024-08-24, 4.8217
Olivia, Mihut, 2024-08-23, 7.6214
Olivia, Mihut, 2024-08-22, 1.5875
Olivia, Mihut, 2024-08-21, 1.8528
Olivia, Mihut, 2024-08-20, 3.1350
Olivia, Mihut, 2024-08-19, 1.6839
Olivia, Mihut, 2024-08-18, 5.5839
Ion, Moore, 2024-08-31, 5.7314
Ion, Moore, 2024-08-30, 2.0550
Ion, Moore, 2024-08-29, 2.9589
Ion, Moore, 2024-08-28, 7.7558
Ion, Moore, 2024-08-27, 4.7853
Ion, Moore, 2024-08-26, 2.9464
Ion, Moore, 2024-08-25, 6.9722
Ion, Moore, 2024-08-24, 3.9500
Ion, Moore, 2024-08-23, 4.1756
Ion, Moore, 2024-08-22, 0.7397
Ion, Moore, 2024-08-21, 1.7525
Ion, Moore, 2024-08-20, 4.5833
Ion, Moore, 2024-08-19, 2.6733
Ion, Moore, 2024-08-18, 2.5417
Alex, Caras, 2024-08-31, 1.5328
Alex, Caras, 2024-08-30, 5.5833
Alex, Caras, 2024-08-29, 0.1542
Alex, Caras, 2024-08-28, 0.4014
Alex, Caras, 2024-08-27, 3.7706
Alex, Caras, 2024-08-26, 0.3847
Alex, Caras, 2024-08-25, 2.8975
Alex, Caras, 2024-08-24, 7.5383
Alex, Caras, 2024-08-23, 4.2128
Alex, Caras, 2024-08-22, 0.8950
Alex, Caras, 2024-08-21, 6.0431
Alex, Caras, 2024-08-20, 4.5428
Alex, Caras, 2024-08-19, 6.6858
Alex, Caras, 2024-08-18, 0.4331
Emily, Moore, 2024-08-31, 3.2606
Emily, Moore, 2024-08-30, 6.4117
Emily, Moore, 2024-08-29, 1.6428
Emily, Moore, 2024-08-28, 4.2261
Emily, Moore, 2024-08-27, 6.0958
Emily, Moore, 2024-08-26, 6.1111
Emily, Moore, 2024-08-25, 5.2047
Emily, Moore, 2024-08-24, 6.4286
Emily, Moore, 2024-08-23, 3.7958
Emily, Moore, 2024-08-22, 1.4897
Emily, Moore, 2024-08-21, 6.0103
Emily, Moore, 2024-08-20, 4.4772
Emily, Moore, 2024-08-19, 2.5372
